,url,time_in_seconds,level
95,https://west.uni-koblenz.de/en/jobs#academicstaff,3.663209677,1
96,https://west.uni-koblenz.de/en/jobs-and-internships/application-form,2.754157543,1
97,https://west.uni-koblenz.de/en/news,2.144122362,1
98,https://west.uni-koblenz.de/en/studying/master-theses,6.56137538,1
99,https://west.uni-koblenz.de/en/news,2.834162235,1
100,https://west.uni-koblenz.de/en/studying/open-scientific-theses,6.877393484,1
101,https://west.uni-koblenz.de/en/user?current=node/3521,2.120121241,1
102,https://west.uni-koblenz.de/en/about-us/contact,1.998114347,1
103,https://west.uni-koblenz.de/en/talks,2.74915719,1
104,https://west.uni-koblenz.de/en/studying/courses,7.421424389,1
105,https://west.uni-koblenz.de/de/forschung,1.907109022,2
106,https://west.uni-koblenz.de/en/about-us/team,10.1225791,1
107,https://west.uni-koblenz.de/de/dienstleistungen,2.205126047,2
108,https://west.uni-koblenz.de/en/imprint,2.805160284,1
109,https://west.uni-koblenz.de/news/evowipe-paper-received-reviewers-favorite-recognition,0,2
110,https://west.uni-koblenz.de/en/privacy-policy,2.732156277,1
111,https://west.uni-koblenz.de/en/stellenangebote/student-assistants,2.193125486,2
112,https://west.uni-koblenz.de/de/studium,1.60509181,2
113,https://west.uni-koblenz.de/en/jobs/mldm2017,2.560146332,2
114,https://west.uni-koblenz.de/de/ueber-uns,2.173124313,2
115,https://west.uni-koblenz.de/en/research/publications,10.35859251,1
116,https://west.uni-koblenz.de/en/research,2.580147743,2
117,https://west.uni-koblenz.de/en/jobs-and-internships/phd-scholarships,2.910166502,2
118,https://west.uni-koblenz.de/en/user?current=node/3548,2.602148771,2
119,https://west.uni-koblenz.de/en/user?current=node/145,2.918166876,2
120,https://west.uni-koblenz.de/en/user?current=node/140,2.498142719,2
121,https://west.uni-koblenz.de/research/gazemining,1.933110476,2
122,https://west.uni-koblenz.de/en/user?current=node/3486,2.303131819,2
123,https://west.uni-koblenz.de/de/news,2.211126566,2
124,https://west.uni-koblenz.de/de/stellenangebote,2.653151751,2
125,https://west.uni-koblenz.de/en/news/gazetheweb-live-demo-cebit-2018,1.944111109,2
126,https://west.uni-koblenz.de/en/news/gazetheweb-live-demo-cebit-2018,1.861106634,2
127,https://west.uni-koblenz.de/en/news/evowipe-paper-received-reviewers-favorite-recognition,2.033116102,2
128,https://west.uni-koblenz.de/en/news/evowipe-paper-received-reviewers-favorite-recognition,2.12912178,2
129,https://west.uni-koblenz.de/en/news/dkbkik2018-7th-workshop,2.259129047,2
130,https://west.uni-koblenz.de/en/yaf2.xml,0,2
131,https://west.uni-koblenz.de/en/news/tutorial-implementing-kr-approaches-tweety,3.518201351,2
132,https://west.uni-koblenz.de/en/news?page=1,2.855163336,2
133,https://west.uni-koblenz.de/en/news/tutorial-implementing-kr-approaches-tweety,3.797216892,2
134,https://west.uni-koblenz.de/en/news?page=6,2.894165516,2
135,https://west.uni-koblenz.de/en/news?page=4,3.158180475,2
136,https://west.uni-koblenz.de/en/news?page=2,3.514201164,2
137,https://west.uni-koblenz.de/en/user?current=node/3589,2.430138826,2
138,https://west.uni-koblenz.de/en/news/deutsche-welle-interviews-professor-staab,3.860220909,2
139,https://west.uni-koblenz.de/en/news?page=5,3.626207352,2
140,https://west.uni-koblenz.de/en/news?page=3,4.144237041,2
141,https://west.uni-koblenz.de/en/news/gazetheweb-project-integrates-multimodal-browsing-gaze,6.076347351,2
142,https://west.uni-koblenz.de/en/news/dkbkik2018-7th-workshop,5.192296982,2
143,https://west.uni-koblenz.de/en/news/deutsche-welle-interviews-professor-staab,5.02528739,2
144,https://west.uni-koblenz.de/en/news?page=13,4.001228809,2
145,https://west.uni-koblenz.de/en/news?page=8,4.606263399,2
146,https://west.uni-koblenz.de/en/news?page=1,4.618264198,2
147,https://west.uni-koblenz.de/en/news?page=7,4.755271912,2
148,https://west.uni-koblenz.de/en/studying/courses/ws1819/grundlagen-der-datenbanken,2.13212204,2
149,https://west.uni-koblenz.de/en/studying/courses/ws1819/data-science,2.760158062,2
150,https://west.uni-koblenz.de/de/studium/lehrveranstaltungen,4.082233667,2
151,https://west.uni-koblenz.de/en/studying/courses/ws1819/forschungspraktikum-sensory-data,2.833161831,2
152,https://west.uni-koblenz.de/en/studying/courses/ws1819/algorithmen-und-datenstrukturen,3.101177454,2
153,https://west.uni-koblenz.de/en/studying/courses/ws1819/research-lab-eye-tracking,2.703154325,2
154,https://west.uni-koblenz.de/en/studying/courses/ws1819/introduction-web-science,3.522201538,2
155,https://west.uni-koblenz.de/en/studying/courses/ws1819/oberseminar-west,2.612149239,2
156,https://west.uni-koblenz.de/en/studying/courses/ws1819/seminar-distributed-ledger-technologies-data-integrity,2.547145367,2
157,https://west.uni-koblenz.de/en/studying/courses/ss18/artificial-intelligence-1,2.253129005,2
158,https://west.uni-koblenz.de/en/studying/courses/ws1819/machine-learning-and-data-mining,2.946168423,2
159,https://west.uni-koblenz.de/en/studying/courses/ws1819/seminar-formal-argumentation,2.738156557,2
160,https://west.uni-koblenz.de/en/studying/courses/ss18/computational-social-science,2.115120888,2
161,https://west.uni-koblenz.de/en/studying/courses/ss18/course-introduction-all-new-web-science-students-sommer-2018,2.149122953,2
162,https://west.uni-koblenz.de/en/studying/courses/ss18/forschungspraktikum-artificial-intelligence-approaches-real-time-strategy,2.277130127,2
163,https://west.uni-koblenz.de/en/studying/courses/ss18/forschungspraktikumprojektpraktikum-social-bots-identification-twitter,2.66515255,2
164,https://west.uni-koblenz.de/en/studying/courses/ss18/network-theory-and-dynamic-systems,2.592148304,2
165,https://west.uni-koblenz.de/en/studying/courses/ss18/proseminar-approximationsalgorithmen,2.760157585,2
166,https://west.uni-koblenz.de/en/news/gazetheweb-project-integrates-multimodal-browsing-gaze,0,2
167,https://west.uni-koblenz.de/en/studying/courses/ss18/seminar-data-analysis-0,2.840162277,2
168,https://west.uni-koblenz.de/en/studying/courses/ws1819/seminar-commonsense-reasoning,3.023172855,2
169,https://west.uni-koblenz.de/en/studying/courses/ss18/semantic-web,3.375193119,2
170,https://west.uni-koblenz.de/en/studying/courses/ws1718/course-introduction-new-web-science-students,4.042231321,2
171,https://west.uni-koblenz.de/en/studying/courses/ws1718/projektpraktikum-computational-social-science,4.446254253,2
172,https://west.uni-koblenz.de/en/studying/courses/ws1718/projektpraktikum-gaze-theWeb,4.168238163,2
173,https://west.uni-koblenz.de/en/studying/courses/ws1718/projektpraktikum-deep-learning,4.512258053,2
174,https://west.uni-koblenz.de/en/studying/courses/ws1718/forschungspraktikum-Eye-tracking-data-analytics,5.089291096,2
175,https://west.uni-koblenz.de/en/studying/courses/ws1718/forschungspraktikum-computational-social-science,5.345305681,2
176,https://west.uni-koblenz.de/en/studying/courses/ws1718/seminar-industrial-data-space-governable-data-exchange,3.811218023,2
177,https://west.uni-koblenz.de/en/studying/courses/ws1718/algorithmen-und-datenstrukturen,5.653323174,2
178,https://west.uni-koblenz.de/en/studying/courses/ws1718/projektpraktikum-Eye-tracking-data-analytics,4.821275711,2
179,https://west.uni-koblenz.de/en/studying/courses/ws1718/seminar-formale-argumentation,4.155237198,2
180,https://west.uni-koblenz.de/en/studying/courses/ss18/web-information-retrieval,6.204355001,2
181,https://west.uni-koblenz.de/en/studying/courses/ws1617/course-introduction-all-new-web-science-students-summer-term-2017,3.599205494,2
182,https://west.uni-koblenz.de/en/studying/courses/ss18/seminar-distributed-ledger-technologies-data-integrity,4.164238214,2
183,https://west.uni-koblenz.de/en/studying/courses/ss17/computational-social-science,3.805217743,2
184,https://west.uni-koblenz.de/en/studying/courses/ws1718/machine-learning-and-data-mining-1,5.73832798,2
185,https://west.uni-koblenz.de/en/studying/courses/ss17/data-science,3.890222549,2
186,https://west.uni-koblenz.de/en/studying/courses/ws1718/introduction-web-science,5.976341724,2
187,https://west.uni-koblenz.de/en/studying/courses/ws1718/grundlagen-der-datenbanken,6.248357296,2
188,https://west.uni-koblenz.de/en/studying/courses/ws1718/forschungspraktikum-deep-learning,6.532373428,2
189,https://west.uni-koblenz.de/en/studying/courses/ss17/kuenstliche-intelligenz-1,2.155123234,2
190,https://west.uni-koblenz.de/en/studying/courses/ss17/proseminar-graphenalgorithmen,4.022230148,2
191,https://west.uni-koblenz.de/en/studying/courses/ws1617/forschungspraktikum-digitalisierung-burger-und-demokratie-entfallt,5.473313093,2
192,https://west.uni-koblenz.de/en/studying/courses/ws1617/workshop-german-academia-and-scientific-writing,4.199239969,2
193,https://west.uni-koblenz.de/en/studying/courses/ss17/projektpraktikum-text-mining,4.781273365,2
194,https://west.uni-koblenz.de/en/studying/courses/ws1617/course-introduction-new-mws-students,4.37525034,2
195,https://west.uni-koblenz.de/en/studying/courses/ss17/seminar-changes-in-description-logic-ontologies,5.018287182,2
196,https://west.uni-koblenz.de/en/studying/courses/ss17/seminar-big-data,5.152294636,2
197,https://west.uni-koblenz.de/en/studying/courses/ss17/forschungspraktikum-text-mining,8.171467304,2
198,https://west.uni-koblenz.de/en/studying/courses/ws1617/computational-social-science,4.768272877,2
199,https://west.uni-koblenz.de/en/studying/courses/ws1617/pp-computational-social-science,3.690211058,2
200,https://west.uni-koblenz.de/en/studying/courses/ws1617/forschungspraktikumpraktikum-eye-and-brain-computer-interfaces,4.829276085,2
201,https://west.uni-koblenz.de/en/studying/courses/ws1617/projektpraktikum-eye-and-brain-computer-interfaces,4.541259527,2
202,https://west.uni-koblenz.de/en/studying/courses/ss17/web-information-retrieval,5.595319986,2
203,https://west.uni-koblenz.de/en/studying/courses/ws1617/introduction-to-web-science,4.904280424,2
204,https://west.uni-koblenz.de/en/studying/courses/ws1617/algorithmen-und-datenstrukturen,5.431310654,2
205,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1617/probabilistic-functional-programming,4.937282324,2
206,https://west.uni-koblenz.de/en/studying/courses/ss17/semantic-web,6.200354576,2
207,https://west.uni-koblenz.de/en/studying/courses/ws1617/proseminar-collaborative-filtering,2.308132172,2
208,https://west.uni-koblenz.de/en/studying/courses/ws1617/grundlagen-der-datenbanken,5.39030838,2
209,https://west.uni-koblenz.de/en/studying/courses/ws1617/seminar-political-and-cultural-analytics,2.371135473,2
210,https://west.uni-koblenz.de/en/studying/courses/ws1617/machine-learning-and-data-mining,5.313303947,2
211,https://west.uni-koblenz.de/en/studying/courses/ss16/course-introduction-for-all-new-web-science-students,1.942110777,2
212,https://west.uni-koblenz.de/en/studying/courses/ss16/computational-social-science,2.118121147,2
213,https://west.uni-koblenz.de/en/studying/courses/ss16/network-theory-and-dynamic-systems,2.328133106,2
214,https://west.uni-koblenz.de/en/studying/courses/ss16/okb,2.606149197,2
215,https://west.uni-koblenz.de/en/studying/courses/ss16/kuenstliche-intelligenz-1,2.837162256,2
216,https://west.uni-koblenz.de/en/studying/courses/ss16/okb-p,2.975170135,2
217,https://west.uni-koblenz.de/en/studying/courses/ss16/web-information-retrieval,2.653151751,2
218,https://west.uni-koblenz.de/en/studying/courses/ss16/data-science,3.759215117,2
219,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1516/algorithmen-und-datenstrukturen,2.920166969,2
220,https://west.uni-koblenz.de/en/studying/courses/ws1516/course-introduction-new-web-science-students-winter-20152016,2.987170935,2
221,https://west.uni-koblenz.de/en/studying/courses/ws1516/seminar-advanced-topics-in-semantic-web-research,2.550145864,2
222,https://west.uni-koblenz.de/en/studying/courses/ss16/proseminar,3.718212605,2
223,https://west.uni-koblenz.de/en/studying/courses/ws1617/machine-learning-and-data-mining-0,3.161180735,2
224,https://west.uni-koblenz.de/en/studying/courses/ws1516/proseminar-learning-analytics-aspekte-des-machine-learnings-und-empirischer,3.079176188,2
225,https://west.uni-koblenz.de/en/studying/courses/ss16/semantic-web,3.886222363,2
226,https://west.uni-koblenz.de/en/studying/courses/ws1516/oberseminar-west,3.444196701,2
227,https://west.uni-koblenz.de/en/studying/courses/ws1516/projektpraktikum-eye-tracking,3.561203718,2
228,https://west.uni-koblenz.de/en/studying/courses/ws1516/forschungspraktikumpraktikum-eye-tracking,3.453197479,2
229,https://west.uni-koblenz.de/en/studying/courses/ws1516/workshop-german-academic-and-scientific-writing,2.269129753,2
230,https://west.uni-koblenz.de/en/studying/courses/ws1516/grundlagen-der-datenbanken,3.996228695,2
231,https://west.uni-koblenz.de/en/studying/courses/ws1516/introduction-web-science,4.000228882,2
232,https://west.uni-koblenz.de/en/studying/courses/ws1516/seminar-social-science-methodology-in-web-science-research,2.519144058,2
233,https://west.uni-koblenz.de/en/studying/courses/ss15/computational-social-science,2.218126774,2
234,https://west.uni-koblenz.de/en/studying/courses/ss15/intro_mws,2.162123442,2
235,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/data-science,2.158123493,2
236,https://west.uni-koblenz.de/en/studying/courses/ss17/network-theory-and-dynamic-systems,11.20764112,2
237,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/projektpraktikum-linked-data-analytics,2.312132359,2
238,https://west.uni-koblenz.de/en/studying/courses/ss16/seminar-advanced-topics-in-network-science,5.987342358,2
239,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/graphalgorithmen,2.36613512,2
240,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/oberseminar,2.65615201,2
241,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/research-lab-linked-data-analytics,2.369135618,2
242,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/network-theory-dynamic-systems,2.912166595,2
243,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/kuenstliche-intelligenz,3.053174496,2
244,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/semantic-web,2.754157543,2
245,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/gddb,2.553146124,2
246,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/forschungspraktikum,2.818161011,2
247,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/proseminar-modeling-social-behavior,2.375136137,2
248,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/proseminar-data-mining-auf-gro%C3%9Fen-datenmengen,2.696154118,2
249,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/web-information-retrieval,4.027230501,2
250,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/oberseminar,3.604206562,2
251,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/mobile-sensor,3.718212605,2
252,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss15/recommender-systems,4.37825036,2
253,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/machine-learning-and-data-mining,3.938225269,2
254,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/introduction-to-web-science,4.051231623,2
255,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/projektpraktikum,3.675210238,2
256,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/AlgoDat,4.405252218,2
257,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/seminar,2.838162422,2
258,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/social-science-methodology-web-science-research,2.833162069,2
259,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/network-theory-and-dynamic-systems/network-theory-and-dynamic-systems,2.348134279,2
260,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/computational-social-science/computational-social-science,3.085176229,2
261,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/advanced-data-modeling/advanced-data-modeling,3.410194874,2
262,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/oberseminar/oberseminar,2.656151772,2
263,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1415/team-and-leadership-training,3.569204092,2
264,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/forschungspraktikum/forschungspraktikum,3.338190794,2
265,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/projektpraktikum/projektpraktikum,2.745157242,2
266,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/semantic-web/semantic-web,2.095119715,2
267,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/web-retrieval/web-retrieval,3.393194199,2
268,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1314/MobileSensorsForschungspraktikum,3.690210819,2
269,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1314/MLaDM/MLaDM,3.503200531,2
270,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1314/MobileSensors,4.070232868,2
271,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss13/seminar-semantic-web,3.232184887,2
272,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1314/introduction-to-web-science/WebScience,4.693268299,2
273,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1314/GdDB/GdDB,4.826276064,2
274,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss13/webir2013,4.160237789,2
275,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss13/network-theory-and-dynamic-systems,3.971227169,2
276,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/data-science/data-science1,7.242414474,2
277,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss13/projektpraktikum-eyetracking-game-2,4.014229536,2
278,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1314/online-crowd-behavior-and-production/online-crowd-behavior-and-production%2520,5.017286777,2
279,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss13/semantic-web,4.150237322,2
280,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss13/proseminar-soziale-netzwerke,4.273244381,2
281,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/seminar/seminar,5.940339804,2
282,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1314/LinkedData,5.242299795,2
283,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss13/seminar-web-retrieval,4.370249987,2
284,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss13/SocialWebAndBibliometrics,2.582147837,2
285,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1314/AlgoDat,6.002343416,2
286,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss13/advanced-data-modeling,5.331304789,2
287,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1213/datenbanken,2.301131964,2
288,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1213/webscience,1.959111929,2
289,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1213/algodat,2.863163471,2
290,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1213/machinelearning,1.916109562,2
291,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1213/pp-mobile-sensing,2.128121614,2
292,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1213/seminar-web-science,2.410137892,2
293,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1213/pp-linked-data,2.77615881,2
294,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss12/ntds,2.538145065,2
295,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss12/proseminar-soziale-netzwerke,2.562146425,2
296,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1213/seminar-web-retrieval,2.923167229,2
297,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss12/advanced-data-modeling,2.889165401,2
298,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss14/proseminar/proseminar,0,2
299,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss11/projektpraktikum-lod,3.442197084,2
300,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss11/sw11,3.383193731,2
301,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1011/lod-projektpraktikum,1.833104849,2
302,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss11/forschungspraktikum-eyetracking-spiel,3.643208027,2
303,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss11/seminareyetracking,3.727213383,2
304,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss12/webir2012,4.084233761,2
305,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss12/seminarir,4.208240747,2
306,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss11/web-retrieval,3.233184814,2
307,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1011/Datenbanken,3.331190348,2
308,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1011/interaktive-multimediasysteme,3.223184347,2
309,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ws1011/aud,3.019172668,2
310,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/ss11/adm11/adm_page,4.287245035,2
311,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/SS10/sw10,2.453140259,2
312,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/SS10/imageatlas,2.603148699,2
313,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/SS10/mmdb10,2.810160637,2
314,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/SS10/FlashSearchEngine,3.01517272,2
315,https://west.uni-koblenz.de/en/studium/lehrveranstaltungen/SS10/adm10,3.133179426,2
